mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
9	9	71/2	71/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	64											
9	9	32	32	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	65											
9	9	34	34	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	66											
9	9	32	32	0.0	0	0	StaffText	2/2	2	1	0							sempre								
9	9	32	32	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	67											
9	9	33	33	0.0	1/4	1/4	Dynamic	2/2	2	1	0					p										
9	9	33	33	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	68											
9	9	67/2	67/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	69											
9	9	34	34	1.5	1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	70											
9	9	71/2	71/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	71											
9	9	32	32	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	72											
9	9	34	34	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	73											
10	10	36	36	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	74											
10	10	37	37	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	75											
10	10	39	39	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	76											
10	10	36	36	4.0	0	0	Chord	2/2	1	2	1		1	1	77											
10	10	36	36	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	78											
10	10	37	37	2.0	1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	79											
10	10	39	39	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	80											
10	10	36	36	4.0	0	0	Chord	2/2	2	2	1		1	1	81											
11	11	40	40	0.0	0	0	Spanner	2/2	1	1	0															1
11	11	40	40	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	82											1
11	11	41	41	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	83											1
11	11	83/2	83/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	84											1
11	11	42	42	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	85											1
11	11	87/2	87/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	86											1
11	11	40	40	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	87											1
11	11	42	42	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	88											1
11	11	43	43	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	89											1
11	11	40	40	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	90											
11	11	41	41	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	91											
11	11	83/2	83/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	92											
11	11	42	42	1.5	1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	93											
11	11	87/2	87/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	94											
11	11	40	40	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	95											
11	11	42	42	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	96											
11	11	43	43	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	97											
11	11	42	42	2.0	1/2	1/2	Chord	2/2	2	3	1/2		1/2	1	98											
12	12	44	44	0.0	0	0	Spanner	2/2	1	1	0															
12	12	44	44	0.0	0	0	Spanner	2/2	1	1	0														1	
12	12	44	44	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	99										1	
12	12	47	47	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	100										1	
12	12	44	44	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	101										1	
12	12	46	46	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	102										1	
12	12	44	44	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	103											
12	12	47	47	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	104											
12	12	44	44	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	105											
12	12	46	46	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	106											
13	13	48	48	0.0	0	0	Spanner	2/2	1	1	0															
13	13	48	48	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	107											
13	13	49	49	0.0	1/4	1/4	StaffText	2/2	1	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>cresc."								
13	13	49	49	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	108											
13	13	99/2	99/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	109											
13	13	50	50	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	110											
13	13	103/2	103/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	111											
13	13	48	48	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	112											
13	13	50	50	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	113											
13	13	48	48	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	114											
13	13	49	49	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	115											
13	13	99/2	99/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	116											
13	13	50	50	1.5	1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	117											
13	13	103/2	103/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	118											
13	13	48	48	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	119											
13	13	50	50	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	120											
14	14	52	52	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	121											
14	14	53	53	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	122											
14	14	55	55	0.0	3/4	3/4	StaffText	2/2	1	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>dim."								
14	14	55	55	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	123											
14	14	52	52	3.0	0	0	Chord	2/2	1	2	3/4		1/2	3/2	124											
14	14	55	55	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	125											
14	14	52	52	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	126											
14	14	53	53	3.0	1/4	1/4	Chord	2/2	2	1	3/4		1/2	3/2	127											
14	14	52	52	3.0	0	0	Chord	2/2	2	2	3/4		1/2	3/2	128											
14	14	55	55	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	129											
15	15	56	56	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	130											
15	15	57	57	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	131											
15	15	115/2	115/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	132											
15	15	58	58	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	133											
15	15	119/2	119/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	134											
15	15	56	56	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	135											
15	15	58	58	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	136											
15	15	58	58	1.0	1/2	1/2	Chord	2/2	1	3	1/4		1/4	1	137											
15	15	59	59	1.0	3/4	3/4	Chord	2/2	1	3	1/4		1/4	1	138											
15	15	56	56	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	139											
15	15	57	57	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	140											
15	15	115/2	115/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	141											
15	15	58	58	1.5	1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	142											
15	15	119/2	119/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	143											
15	15	56	56	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	144											
15	15	58	58	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	145											
16	16	60	60	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	146											
16	16	62	62	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	147											
16	16	60	60	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	148											
16	16	62	62	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	149											
16	16	60	60	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	150											
16	16	62	62	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	151											
17	17	64	64	0.0	0	0	StaffText	2/2	1	1	0							un poco meno mosso								
17	17	64	64	0.0	0	0	Dynamic	2/2	1	1	0					pp										
17	17	64	64	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	152											
17	17	65	65	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	153											
17	17	131/2	131/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	154											
17	17	66	66	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	155											
17	17	64	64	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	156											
17	17	66	66	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	157											
17	17	67	67	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	158											
17	17	135/2	135/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	159											
17	17	64	64	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	160											
17	17	66	66	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	161											
18	18	68	68	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	162											
18	18	69	69	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	163											
18	18	139/2	139/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	164											
18	18	70	70	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	165											
18	18	68	68	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	166											
18	18	70	70	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	167											
18	18	68	68	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	168											
18	18	70	70	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	169											
18	18	70	70	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	170											
18	18	71	71	0.5	3/4	3/4	Chord	2/2	2	2	1/8		1/8	1	171											
18	18	143/2	143/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8		1/8	1	172											
19	19	72	72	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	173											
19	19	73	73	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	174											
19	19	147/2	147/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	175											
19	19	74	74	0.0	1/2	1/2	StaffText	2/2	1	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>cresc."								
19	19	74	74	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	176											
19	19	151/2	151/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	177											
19	19	72	72	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	178											
19	19	74	74	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	179											
19	19	72	72	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	180											
19	19	74	74	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	181											
19	19	75	75	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	182											
19	19	74	74	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	183											
20	20	76	76	0.0	0	0	Dynamic	2/2	1	1	0					f										
20	20	76	76	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	184		articAccentAbove									
20	20	79	79	0.0	3/4	3/4	Spanner	2/2	1	1	0														2	
20	20	79	79	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	185										2	
20	20	76	76	3.0	0	0	Chord	2/2	1	2	3/4		1/2	3/2	186										2	
20	20	76	76	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	187									0		
20	20	77	77	3.0	1/4	1/4	Chord	2/2	2	1	3/4		1/2	3/2	188											
20	20	76	76	3.0	0	0	Chord	2/2	2	2	3/4		1/2	3/2	189											
20	20	79	79	0.5	3/4	3/4	Chord	2/2	2	2	1/8		1/8	1	190											
20	20	159/2	159/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8		1/8	1	191											
21	21	80	80	0.0	0	0	Dynamic	2/2	1	1	0					pp										
21	21	80	80	0.0	0	0	Spanner	2/2	1	1	0															
21	21	80	80	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	192											
21	21	81	81	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	193											
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	194											
21	21	82	82	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	195											
21	21	80	80	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	196											
21	21	82	82	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	197											
21	21	83	83	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	198											
21	21	167/2	167/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	199											
21	21	80	80	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	200											
21	21	82	82	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	201											
22	22	84	84	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	202											
22	22	85	85	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	203											
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	204											
22	22	86	86	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	205											
22	22	84	84	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	206											
22	22	86	86	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	207											
22	22	84	84	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	208											
22	22	86	86	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	209											
22	22	86	86	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	210											
22	22	87	87	0.5	3/4	3/4	Chord	2/2	2	2	1/8		1/8	1	211											
22	22	175/2	175/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8		1/8	1	212											
23	23	88	88	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>cresc."								
23	23	88	88	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	213											
23	23	89	89	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	214											
23	23	179/2	179/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	215											
23	23	90	90	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	216											
23	23	183/2	183/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	217											
23	23	88	88	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	218											
23	23	90	90	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	219											
23	23	88	88	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	220											
23	23	90	90	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	221											
23	23	91	91	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	222											
23	23	90	90	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	223											
24	24	92	92	0.0	0	0	Dynamic	2/2	1	1	0					f										
24	24	92	92	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	224		articAccentAbove									
24	24	94	94	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	225											
24	24	95	95	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	226											
24	24	92	92	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	227											
24	24	94	94	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	228											
24	24	92	92	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	229									1		
24	24	93	93	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	230											
24	24	94	94	0.0	1/2	1/2	StaffText	2/2	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>dim. e rit."								
24	24	94	94	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	231											
24	24	92	92	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	232											
24	24	94	94	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	233											
25	25	96	96	0.0	0	0	Dynamic	2/2	1	1	0					pp										
25	25	96	96	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""13.0217""/><font face=""Plantin MT Std""/><b>Tempo I</b>"								
25	25	96	96	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	234											
25	25	97	97	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	235											
25	25	195/2	195/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	236											
25	25	98	98	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	237											
25	25	199/2	199/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	238											
25	25	96	96	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	239											
25	25	98	98	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	240											
25	25	96	96	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	241											
25	25	98	98	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	242											
25	25	99	99	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	243											
25	25	199/2	199/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	244											
25	25	96	96	4.0	0	0	Chord	2/2	2	2	1		1	1	245											
26	26	100	100	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	246											
26	26	101	101	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	247											
26	26	103	103	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	248											
26	26	100	100	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	249									2		
26	26	102	102	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	250											
26	26	103	103	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	251											
26	26	100	100	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	252											
26	26	103	103	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	253											
26	26	100	100	3.0	0	0	Chord	2/2	2	2	3/4		1/2	3/2	254											
26	26	103	103	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	255											
27	27	104	104	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	256											
27	27	105	105	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	257											
27	27	211/2	211/2	0.0	3/8	3/8	Spanner	2/2	1	1	0															2
27	27	211/2	211/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	258											2
27	27	106	106	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	259											2
27	27	215/2	215/2	0.0	7/8	7/8	Spanner	2/2	1	1	0															
27	27	215/2	215/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	260											
27	27	104	104	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	261											
27	27	106	106	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	262											
27	27	104	104	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	263											
27	27	106	106	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	264											
27	27	104	104	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	265											
27	27	106	106	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	266											
27	27	107	107	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	267											
28	28	108	108	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	268											
28	28	111	111	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	269											
28	28	108	108	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	270											
28	28	110	110	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	271											
28	28	111	111	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	272											
28	28	108	108	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	273											
28	28	110	110	0.0	1/2	1/2	StaffText	2/2	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>cresc. molto"								
